Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,huff_dominant_muni,huff_dominant_Pij,agreement,agreement_label
10087554,Korošče,Cerknica,0.08271522005622506,Ljubljana,0.263280595751437,0,Huff and ML disagree
10087562,Koščake,Cerknica,0.08506746366608263,Ljubljana,0.2562822368282809,0,Huff and ML disagree
10087589,Kozarišče,Loška dolina,0.1881555822621048,Loška dolina,0.1857572753417941,1,Huff and ML agree
10087597,Kožljek,Cerknica,0.31055914271514223,Cerknica,0.3220791104029913,1,Huff and ML agree
10087619,Sveti Duh,Bloke,0.23863948161603962,Bloke,0.2337736552262975,1,Huff and ML agree
10087627,Kramplje,Bloke,0.27342851646377964,Bloke,0.2867183066454025,1,Huff and ML agree
10087635,Kranjče,Cerknica,0.17695410515036866,Cerknica,0.2382851274994062,1,Huff and ML agree
10087643,Kremenca,Cerknica,0.10284228612570882,Ljubljana,0.1966658412499596,0,Huff and ML disagree
10087651,Krušče,Cerknica,0.15541746645251767,Cerknica,0.2042030069571853,1,Huff and ML agree
10087660,Kržišče,Cerknica,0.10090209668598626,Ljubljana,0.2677309505390428,0,Huff and ML disagree
10087678,Lahovo,Bloke,0.20856985147482274,Ljubljana,0.2035226039688126,0,Huff and ML disagree
10087686,Laze pri Gorenjem Jezeru,Cerknica,0.10898967591326328,Cerknica,0.2104774296316329,1,Huff and ML agree
10087694,Lepi Vrh,Bloke,0.09114898085873575,Ljubljana,0.2384279060566461,0,Huff and ML disagree
10087708,Lešnjake,Cerknica,0.0616310928689068,Ljubljana,0.2617201729735277,0,Huff and ML disagree
10087716,Lipsenj,Loška dolina,0.19010449319222855,Cerknica,0.2337899407048781,0,Huff and ML disagree
10087724,Lovranovo,Cerknica,0.07658181890073007,Ljubljana,0.20249687195117,0,Huff and ML disagree
10087732,Lož,Loška dolina,0.9765650305856706,Loška dolina,0.9999997864223188,1,Huff and ML agree
10087759,Mahneti,Cerknica,0.2186691885595824,Cerknica,0.2650313986303503,1,Huff and ML agree
10087767,Malni,Bloke,0.10101471184756161,Ljubljana,0.1908341727650418,0,Huff and ML disagree
10087775,Markovec,Loška dolina,0.297430705625617,Loška dolina,0.3501168843814159,1,Huff and ML agree
10087783,Martinjak,Cerknica,0.5273654006872582,Cerknica,0.5994450742765781,1,Huff and ML agree
10087791,Metulje,Bloke,0.22918768082749152,Bloke,0.2526496210555752,1,Huff and ML agree
10087805,Milava,Cerknica,0.15541746645251767,Cerknica,0.2067151622482918,1,Huff and ML agree
10087813,Mramorovo pri Lužarjih,Bloke,0.08436239912092473,Ljubljana,0.2328104638944386,0,Huff and ML disagree
10087821,Mramorovo pri Pajkovem,Bloke,0.08436239912092473,Ljubljana,0.2317395773179466,0,Huff and ML disagree
10087830,Nadlesk,Loška dolina,0.3299583249850391,Loška dolina,0.4144483069311214,1,Huff and ML agree
10087848,Nemška vas na Blokah,Bloke,0.9199216166832258,Bloke,0.8861386621274149,1,Huff and ML agree
10087856,Nova vas,Bloke,0.9752083890818306,Bloke,0.9999997401542324,1,Huff and ML agree
10087864,Ograda,Cerknica,0.07639325731267324,Ljubljana,0.2068807561123467,0,Huff and ML disagree
10087872,Osredek,Cerknica,0.04904743128813901,Ljubljana,0.2632646607163252,0,Huff and ML disagree
10087899,Otok,Cerknica,0.25918093833276784,Cerknica,0.3488667263089681,1,Huff and ML agree
10087902,Otonica,Cerknica,0.3028852719635146,Cerknica,0.3395301396642826,1,Huff and ML agree
10087929,Pikovnik,Cerknica,0.08810027795957165,Ljubljana,0.2857664445010666,0,Huff and ML disagree
10087937,Pirmane,Cerknica,0.08424492489679265,Ljubljana,0.2146253649950896,0,Huff and ML disagree
10087945,Podcerkev,Loška dolina,0.329157876065321,Loška dolina,0.4302118661242288,1,Huff and ML agree
10087953,Podgora pri Ložu,Loška dolina,0.1881555822621048,Loška dolina,0.1840498110720774,1,Huff and ML agree
10087961,Podlož,Loška dolina,0.3333800519288731,Loška dolina,0.4568167373544601,1,Huff and ML agree
10087970,Podskrajnik,Cerknica,0.7882830403576702,Cerknica,0.9213342920412788,1,Huff and ML agree
10087988,Podslivnica,Cerknica,0.18344106640050672,Cerknica,0.2425934121932434,1,Huff and ML agree
10087996,Polšeče,Cerknica,0.051256396763745264,Ljubljana,0.2550816890225602,0,Huff and ML disagree
