Village_ID,Village_Name,ml_dominant_muni,ml_dominant_Pij,ahp_dominant_muni,ahp_dominant_Pij,ahp_dominant_dist_m,agreement
10087007,Vrhe,Celje,0.6555015519098643,Štore,0.4388458048811474,948.6510720146092,0
10087015,Zabukovje,Celje,0.17469912937611337,Celje,0.1877455810827678,7185.181494392336,1
10087023,Začret,Celje,0.5796092171543651,Celje,0.572075189727086,3965.955831436957,1
10087031,Zadobrova,Celje,0.6036734807941923,Celje,0.6490519299308207,3795.091558711654,1
10087040,Zavrh nad Dobrno,Celje,0.14144282238557757,Celje,0.1529083490762348,2183.201159385654,1
10087058,Dobrova,Celje,0.6504043181142504,Celje,0.7461226720291538,4287.274058609249,1
10087066,Zlateče,Celje,0.2013788906750832,Celje,0.240745346582907,6257.275875239457,1
10087074,Zvodno,Celje,0.6428478920482464,Celje,0.7220837287099746,4317.267880759676,1
10087082,Želče,Celje,0.2343468992077209,Celje,0.2853753496762737,5307.505554343041,1
10087104,Žepina,Celje,0.38084295515912303,Celje,0.4544297088339267,6108.118196367237,1
10087112,Šentjungert,Celje,0.27804151176948294,Celje,0.3745369123040402,9478.517448385432,1
10087139,Draga,Šentjur,0.3973498303081113,Celje,0.4167378561941379,3576.728244628326,0
10087147,Andrejčje,Ljubljana,0.06633916021330435,Ljubljana,0.2751389314745274,6055.034176134908,1
10087155,Babna Polica,Postojna,0.03416521394332865,Ljubljana,0.1924328126170322,8110.810913392907,0
10087163,Babno Polje,Postojna,0.02858311680208339,Ljubljana,0.2001948732627333,12729.54761709085,0
10087171,Beč,Koper,0.020554905040154323,Ljubljana,0.1558638413858522,163843.9145273759,0
10087180,Bečaje,Cerknica,0.11845711830652832,Ljubljana,0.2309686286931203,9774.338359555655,0
10087198,Begunje pri Cerknici,Cerknica,0.7118625013316882,Cerknica,0.8182990708643112,2680.55692985563,1
10087201,Benete,Bloke,0.046240072805873424,Ljubljana,0.2302730662143842,5607.964526202322,0
10087210,Bezuljak,Cerknica,0.3993047644466005,Cerknica,0.4940170206420033,5793.855318976763,1
10087228,Bločice,Cerknica,0.19272849125565217,Cerknica,0.3265922930036961,5250.959136476331,1
10087236,Bloška Polica,Cerknica,0.16719069920237967,Cerknica,0.2621207982473472,4233.82458265911,1
10087244,Bočkovo,Cerknica,0.06712330379964769,Ljubljana,0.2480898732808125,8260.716203592803,0
10087252,Brezje,Cerknica,0.699923798139375,Cerknica,0.8105756887837701,2828.507813441407,1
10087279,Cajnarje,Cerknica,0.13906613453265307,Cerknica,0.2453590353868517,9203.892720513004,1
10087287,Cerknica,Cerknica,0.9971525071302031,Cerknica,0.9999999688749908,0.0,1
10087295,Čohovo,Ljubljana,0.06230886141065271,Ljubljana,0.2880165396407225,13100.42017986816,1
10087309,Dane,Loška dolina,0.29120854754798403,Cerknica,0.1710562868572926,3704.756271765686,0
10087317,Dobec,Cerknica,0.2517004428787611,Cerknica,0.354198792028467,7577.001316817845,1
10087325,Dolenja vas,Cerknica,0.8022331518780851,Cerknica,0.9160013592944796,1741.1477679159957,1
10087333,Dolenje Jezero,Cerknica,0.7207527754654498,Cerknica,0.8426363548620499,2557.0893974450864,1
10087341,Dolenje Otave,Cerknica,0.19228121076501345,Cerknica,0.271728168282741,9401.202134697967,1
10087350,Dolenje Poljane,Postojna,0.034535269586049744,Ljubljana,0.1971879990620549,10010.865105756106,0
10087368,Fara,Bloke,0.671164782044237,Bloke,0.7777615424103113,614.2367671686384,1
10087376,Glina,Bloke,0.3030829175778692,Bloke,0.3560135631247137,1519.87282929117,1
10087384,Godičevo,Bloke,0.07171794359445034,Ljubljana,0.2562443982294645,4657.516268321294,0
10087392,Gora,Koper,0.020554905040154323,Ljubljana,0.1558638413858522,163843.9145273759,0
10087406,Gorenje Jezero,Cerknica,0.12359695332427031,Cerknica,0.2608032465163519,7084.736347386766,1
10087414,Gorenje Otave,Cerknica,0.17531283986880303,Ljubljana,0.2561988198025162,10026.92813590639,0
10087422,Gradiško,Ljubljana,0.0654111277337479,Ljubljana,0.2793648478800825,6276.343723098102,1
10087449,Grahovo,Cerknica,0.3669590670750156,Cerknica,0.5134741185481811,6252.566726375688,1
10087457,Hiteno,Ljubljana,0.05883507554707917,Ljubljana,0.2586220353111719,8585.212995500075,1
10087465,Hribarjevo,Cerknica,0.1456839910791257,Cerknica,0.2555631327590395,6361.931319285296,1
10087473,Hribljane,Cerknica,0.10578031915660381,Ljubljana,0.2351460734049753,10501.949385520657,0
10087481,Hruškarje,Cerknica,0.11715105972103197,Ljubljana,0.2393494898254249,10205.535010611336,0
10087490,Hudi Vrh,Bloke,0.16039808489925403,Bloke,0.2072009946957884,2327.8563907863045,1
10087503,Iga vas,Loška dolina,0.24226320594898587,Ljubljana,0.1736063261663793,4405.21759967249,0
10087511,Ivanje selo,Cerknica,0.27763840754800656,Cerknica,0.2938195628542652,7322.766105771723,1
10087520,Jeršanovo,Cerknica,0.07126564445207946,Ljubljana,0.2357059948118132,7534.763455788521,0
10087538,Jeršiče,Ljubljana,0.06409765726257029,Ljubljana,0.2842896281719889,11587.73764750545,1
10087546,Knežja Njiva,Loška dolina,0.06208911897649684,Ljubljana,0.173102200516148,4951.399155011615,0
10087554,Korošče,Cerknica,0.10096710221315766,Ljubljana,0.2879105661035908,12716.9344205113,0
10087562,Koščake,Cerknica,0.10311239406258652,Ljubljana,0.2789257206478752,12040.25282229882,0
10087589,Kozarišče,Loška dolina,0.06177481660080905,Ljubljana,0.1784137688279412,5059.520222240605,0
10087597,Kožljek,Cerknica,0.336290346826049,Cerknica,0.3902353708996166,6955.962680319917,1
10087619,Sveti Duh,Bloke,0.11335313990062602,Ljubljana,0.2394998484801516,3582.777592526318,0
10087627,Kramplje,Bloke,0.12904618185373348,Ljubljana,0.232095369152776,3108.575155477464,0
10087635,Kranjče,Cerknica,0.18696857288154128,Cerknica,0.3016397942258182,9686.291887166204,1
10087643,Kremenca,Cerknica,0.127078194568614,Cerknica,0.2312643262060091,8331.37752431678,1
10087651,Krušče,Cerknica,0.1609829453780882,Cerknica,0.2627731060289905,10083.806212919171,1
10087660,Kržišče,Cerknica,0.12620912804674222,Ljubljana,0.2893331727022077,10458.956371730284,0
10087678,Lahovo,Bloke,0.08918337904868516,Ljubljana,0.2580934510931434,4189.000370566528,0
10087686,Laze pri Gorenjem Jezeru,Cerknica,0.12967384044468278,Cerknica,0.2748902281853705,8750.45464017392,1
10087694,Lepi Vrh,Ljubljana,0.06296491136805128,Ljubljana,0.2833154486244516,6307.198849505438,1
10087708,Lešnjake,Ljubljana,0.06541444986275241,Ljubljana,0.2904050457925186,14437.852379724272,1
10087716,Lipsenj,Cerknica,0.1887012147770216,Cerknica,0.3266958255471748,4841.344970543705,1
10087724,Lovranovo,Cerknica,0.07533898401719337,Ljubljana,0.2332168701291348,7014.732089806231,0
10087732,Lož,Loška dolina,0.9999988075282389,Loška dolina,0.9999993521381229,0.0,1
10087759,Mahneti,Cerknica,0.20304284316402796,Cerknica,0.3366073336252874,8661.487828383943,1
10087767,Malni,Cerknica,0.08880187571974389,Ljubljana,0.2229055904034613,6149.992187935949,0
10087775,Markovec,Loška dolina,0.36084021509520925,Ljubljana,0.1570034287829227,3107.487738019113,0
10087783,Martinjak,Cerknica,0.5067059698033728,Cerknica,0.6772025426885737,4300.712028720107,1
10087791,Metulje,Bloke,0.10811804789407063,Ljubljana,0.2098143668246018,3736.822531487469,0
10087805,Milava,Cerknica,0.16755638572887688,Cerknica,0.2660721052711241,9902.666412844592,1
10087813,Mramorovo pri Lužarjih,Ljubljana,0.06793258236718519,Ljubljana,0.2773319446298476,6646.785723234275,1
10087821,Mramorovo pri Pajkovem,Ljubljana,0.061130741540751134,Ljubljana,0.2703522393949737,6696.84722098832,1
10087830,Nadlesk,Loška dolina,0.36341476909904963,Loška dolina,0.1884723823147504,2701.28702209178,1
10087848,Nemška vas na Blokah,Bloke,0.6596667878227193,Bloke,0.720012087909613,709.5994913660415,1
10087856,Nova vas,Bloke,0.9999987367203542,Bloke,0.999999215314454,0.0,1
10087864,Ograda,Cerknica,0.07535661517776408,Ljubljana,0.2360098597271493,7660.823870319249,0
10087872,Osredek,Ljubljana,0.05328596652899893,Ljubljana,0.2925492748016645,16772.015598074184,1
10087899,Otok,Cerknica,0.23873739610870015,Cerknica,0.4248152756843203,7903.923278984409,1
10087902,Otonica,Cerknica,0.27535271778602544,Cerknica,0.4158742058721714,7338.771113072548,1
10087929,Pikovnik,Cerknica,0.10670013190160324,Ljubljana,0.3095980373315485,11193.389141611273,0
10087937,Pirmane,Cerknica,0.10751836876592663,Ljubljana,0.2358133360274691,10628.853918236016,0
10087945,Podcerkev,Loška dolina,0.36676279755303554,Loška dolina,0.1981315216293345,2592.2346483820074,1
10087953,Podgora pri Ložu,Loška dolina,0.06177481660080905,Ljubljana,0.1789510689278695,5097.402433209444,0
10087961,Podlož,Loška dolina,0.37367813374965236,Loška dolina,0.2140266294192758,2457.7014142573325,1
10087970,Podskrajnik,Cerknica,0.8391284256802284,Cerknica,0.9395675002778988,1422.878281694725,1
10087988,Podslivnica,Cerknica,0.19095449479984708,Cerknica,0.3129476317286633,7946.546190105551,1
10087996,Polšeče,Ljubljana,0.07048883735210182,Ljubljana,0.2919990288414708,9180.636791887324,1
10088003,Ponikve,Cerknica,0.1755963792413892,Cerknica,0.2882344611651295,10138.032797474549,1
10088011,Pudob,Loška dolina,0.3005816023378465,Ljubljana,0.163380533277867,3402.173065575821,0
10088020,Radlek,Cerknica,0.17083256322482948,Cerknica,0.2661401622650097,4140.94755566431,1
10088038,Rakek,Cerknica,0.4983388966689218,Cerknica,0.5442367548139405,4467.919018214839,1
10088046,Ravne,Ljubljana,0.0654111277337479,Ljubljana,0.2913312977335854,15181.369654122222,1
10088054,Ravne na Blokah,Bloke,0.06161681388928944,Ljubljana,0.2117358929846977,4804.0041445953,0
10088062,Ravnik,Ljubljana,0.06385029493693664,Ljubljana,0.2782419232224667,5517.1058122982295,1
10088089,Reparje,Cerknica,0.17185240723522255,Cerknica,0.2700314962630091,9816.063849588934,1
10088097,Rožanče,Cerknica,0.11981421723028017,Cerknica,0.2288900969531752,6044.744894137418,1
10088119,Rudolfovo,Ljubljana,0.05849268899257943,Ljubljana,0.288612409199089,13385.2010085715,1
10088127,Runarsko,Bloke,0.13493090993000437,Ljubljana,0.2086132429971604,3008.537743229585,0
10088135,Selšček,Cerknica,0.47581965191372505,Cerknica,0.5898598629355939,4866.842269853273,1
10088143,Sleme,Cerknica,0.10751836876592663,Cerknica,0.2094044888129742,6238.896589340896,1
10088151,Slivice,Cerknica,0.37975757670890914,Cerknica,0.3545520320836146,6122.848981739975,1
10088160,Slugovo,Cerknica,0.10708060477599712,Ljubljana,0.2257915942604338,8181.524096956514,0
10088178,Stari trg pri Ložu,Loška dolina,0.38280163177994303,Loška dolina,0.3304027409346469,1825.0136494842295,1
10088186,Stražišče,Cerknica,0.21334910965830034,Cerknica,0.3086446641888036,8731.609753249766,1
10088194,Strmca,Ljubljana,0.05919626632445822,Ljubljana,0.2782539152550844,6175.264974405336,1
10088208,Studenec na Blokah,Bloke,0.1606561903745832,Bloke,0.191655237340565,2395.4183403152497,1
10088216,Studeno na Blokah,Bloke,0.1548960625164288,Cerknica,0.1830626217951044,2492.08690591986,0
10088224,Ščurkovo,Ljubljana,0.06910775409590159,Ljubljana,0.2858103368041966,9443.746572735725,1
10088232,Sveta Trojica,Cerknica,0.08946844574851041,Ljubljana,0.2238360047644449,6203.841568831464,0
10088259,Škrabče,Bloke,0.09262046551220521,Ljubljana,0.2487858060334849,4137.368078358833,0
10088267,Škufče,Ljubljana,0.059390942838361875,Ljubljana,0.2658580727199248,4947.940763071719,1
10088275,Šmarata,Loška dolina,0.04547776893270528,Ljubljana,0.1825509679992114,5740.141371933348,0
10088283,Štorovo,Ljubljana,0.05705187177385529,Ljubljana,0.3012024641560904,6691.275113636312,1
10088291,Štrukljeva vas,Cerknica,0.09928430776688359,Ljubljana,0.2384034613102852,11155.05971582322,0
10088305,Tavžlje,Ljubljana,0.05919626632445822,Ljubljana,0.2903420627035255,14393.907612864024,1
10088313,Topol,Bloke,0.12564885460732905,Ljubljana,0.1987544015805136,3206.8311933519253,0
10088321,Topol pri Begunjah,Cerknica,0.391010421933453,Cerknica,0.4914463672433638,6053.054557717559,1
10088330,Ulaka,Cerknica,0.10711840839449423,Ljubljana,0.197030772329779,4017.33203493802,0
10088348,Unec,Cerknica,0.3595852702582649,Cerknica,0.3431568396696219,6286.217395715811,1
10088356,Velike Bloke,Bloke,0.15326409200193516,Ljubljana,0.1797087472969224,2523.4641028612896,0
10088364,Veliki Vrh,Bloke,0.32387332241694317,Bloke,0.4157793090366463,1372.0299464560233,1
10088372,Viševek,Loška dolina,0.2882318832482343,Ljubljana,0.1681487890722523,3796.622854689608,0
10088399,Volčje,Bloke,0.3219012029362051,Bloke,0.4014306393353594,1392.14512868051,1
10088402,Vrh,Loška dolina,0.04487753233870549,Ljubljana,0.1841108087553496,5978.062314049101,0
10088429,Vrhnika pri Ložu,Loška dolina,0.12701840152424732,Ljubljana,0.1758163907739443,4723.214340419309,0
10088437,Zahrib,Ljubljana,0.05774681050966475,Ljubljana,0.2920135662348792,15918.670515892189,1
10088445,Zakraj,Ljubljana,0.0665621970978218,Ljubljana,0.2787402244054725,6293.9017684643095,1
10088453,Zala,Ljubljana,0.06409765726257029,Ljubljana,0.2893834458662205,13794.960677929772,1
10088461,Zales,Ljubljana,0.062257914304798684,Ljubljana,0.2500779446199276,8796.937785221135,1
10088470,Zavrh,Ljubljana,0.05985480558075155,Ljubljana,0.3031630910459569,8148.186911503358,1
10088488,Zelše,Cerknica,0.7207527754654498,Cerknica,0.8223664911343733,2567.369890755332,1
10088496,Žerovnica,Cerknica,0.2509660714360972,Cerknica,0.4267653186116662,6781.784032846993,1
10088500,Zibovnik,Cerknica,0.19514969425800427,Cerknica,0.290021134898303,9095.428438857489,1
10088518,Sveti Vid,Ljubljana,0.07964953154083892,Ljubljana,0.287060459781211,12688.31256524062,1
10088526,Župeno,Cerknica,0.13880101444839718,Ljubljana,0.2744613336756569,10247.136344288394,0
10088534,Klance,Cerknica,0.07239093318182394,Cerknica,0.201548251019126,6111.224782244307,1
10088542,Rakov Škocjan,Cerknica,0.3958358516637357,Cerknica,0.414831955111158,5911.9259966428735,1
10088569,Goričice,Cerknica,0.16755638572887688,Cerknica,0.3085744427157659,8337.250168236049,1
10088577,Adlešiči,Črnomelj,0.07762159939473268,Črnomelj,0.3202448306025933,12260.776236674832,1
10088585,Balkovci,Črnomelj,0.05227595801692538,Črnomelj,0.1668420713222925,21279.952853981165,1
10088593,Bedenj,Črnomelj,0.1927630563747561,Črnomelj,0.4576674697653808,8807.150505822892,1
10088607,Belčji Vrh,Črnomelj,0.07358019821217224,Črnomelj,0.3197944405984826,12489.49504422505,1
10088615,Bistrica,Črnomelj,0.1529846518050814,Črnomelj,0.4061897393210003,9171.202988568344,1
10088623,Blatnik pri Črmošnjicah,Novo mesto,0.11176401436206601,Črnomelj,0.210658760472702,4183.385582945124,0
10088631,Blatnik pri Črnomlju,Črnomelj,0.5357221053891997,Črnomelj,0.7694043365854814,4057.3747269923474,1
10088640,Bojanci,Črnomelj,0.09206811530549261,Črnomelj,0.3600141547816579,11446.632043704823,1
10088658,Brdarci,Črnomelj,0.29191968952043046,Črnomelj,0.5768026924621635,6856.427673560417,1
10088666,Breg pri Sinjem Vrhu,Črnomelj,0.03957597457702242,Ljubljana,0.1419077795386051,23765.50474679141,0
10088674,Brezje pri Rožnem Dolu,Novo mesto,0.1621309799101361,Novo mesto,0.2352570737558333,7295.067620956125,1
10088682,Brezje pri Vinjem Vrhu,Črnomelj,0.18291218701862935,Črnomelj,0.3042409811391947,3977.677611540152,1
10088704,Breznik,Črnomelj,0.20447824370623444,Črnomelj,0.4792255241289147,8383.302132967756,1
10088712,Brezova Reber,Novo mesto,0.1561707056420313,Novo mesto,0.2143533455613379,6676.05338687436,1
10088739,Brezovica pri Črmošnjicah,Novo mesto,0.1093302540238377,Črnomelj,0.1860529407266649,5402.779698514182,0
10088747,Brstovec,Črnomelj,0.1516678929928405,Črnomelj,0.2999079301708905,4734.975632537188,1
10088755,Butoraj,Črnomelj,0.5399173640340466,Črnomelj,0.7897028276426911,3944.1243537854334,1
10088763,Cerkvišče,Črnomelj,0.2062619534965751,Črnomelj,0.4413825422037595,8239.360318282123,1
10088771,Cerovec pri Črešnjevcu,Metlika,0.274776210562797,Metlika,0.2598837326657083,6384.811500036082,1
10088798,Črešnjevec pri Dragatušu,Črnomelj,0.07748873950724436,Črnomelj,0.3291412555651878,12170.037055579734,1
10088801,Črešnjevec pri Semiču,Metlika,0.19545631508186612,Črnomelj,0.2107490329397757,5039.318702310361,0
10088810,Črmošnjice,Novo mesto,0.10892672338034405,Novo mesto,0.1639205790794691,8135.900652619439,1
10088828,Črnomelj,Črnomelj,0.9999998784294468,Črnomelj,0.9999999801047,0.0,1
10088836,Čudno selo,Črnomelj,0.5476361100150311,Črnomelj,0.8067295373765155,3680.454430241025,1
10088844,Dalnje Njive,Črnomelj,0.05236566654546982,Črnomelj,0.1544094328674657,21102.773440074856,1
10088852,Damelj,Črnomelj,0.05290335129296927,Črnomelj,0.1715295329949213,20526.745451698906,1
10088879,Dečina,Črnomelj,0.05203309827906378,Črnomelj,0.1420673281147733,21333.21451393813,1
10088887,Desinec,Črnomelj,0.464335497084945,Črnomelj,0.7235509034219897,4709.214897834163,1
10088895,Deskova vas,Črnomelj,0.08939324940402253,Črnomelj,0.1799880046862992,17257.857593652916,1
10088909,Dobliče,Črnomelj,0.403460153011945,Črnomelj,0.6780536563939723,5089.776420077998,1
10088917,Doblička Gora,Črnomelj,0.32030988956310225,Črnomelj,0.5746146975771557,6397.609588727072,1
10088925,Dolenja Podgora,Črnomelj,0.051718402534662956,Ljubljana,0.142591838889466,21606.821803015864,0
10088933,Dolenja vas pri Črnomlju,Črnomelj,0.7736749844063473,Črnomelj,0.9530506542685696,1617.1344550106908,1
10088941,Dolenjci,Črnomelj,0.11920037019931465,Črnomelj,0.3718843702446108,10614.3688648599,1
10088950,Dolenji Radenci,Črnomelj,0.06973999539674562,Črnomelj,0.1627158600164859,19504.85911813346,1
10088968,Dolenji Suhor pri Vinici,Črnomelj,0.09189121514765519,Črnomelj,0.3471037904326963,11593.44794031248,1
10088976,Dolnja Paka,Črnomelj,0.6203364641508972,Črnomelj,0.8492763496626424,3083.0437735375003,1
10088984,Draga pri Sinjem Vrhu,Črnomelj,0.05344989243130991,Črnomelj,0.155796454128166,21796.78872190615,1
10088992,Dragatuš,Črnomelj,0.1937532757837711,Črnomelj,0.4640377692936791,8685.60012002139,1
10089000,Dragoši,Črnomelj,0.09206811530549261,Črnomelj,0.3164575337674116,11431.33284708791,1
10089018,Dragovanja vas,Črnomelj,0.3845580198093309,Črnomelj,0.6456479478014838,5678.772477136055,1
10089026,Drenovec,Črnomelj,0.08660411591938975,Črnomelj,0.222947531218753,16991.471971669886,1
10089034,Drežnik,Črnomelj,0.08763680261100783,Črnomelj,0.2444223676536327,15739.068360323554,1
10089042,Fučkovci,Črnomelj,0.10325473813310669,Črnomelj,0.3398493285401749,11155.512872537442,1
10089069,Gaber pri Črmošnjicah,Črnomelj,0.11926506099583571,Črnomelj,0.2141361767751977,3842.115434189655,1
